row_id,view_id,domain,study,raw_metric,display_metric,protocol,unit,reference_queries,eligibility_known,determinate_applicable_truths,answered,agrees,wrong_determinate,judgment_coverage,answered_agreement,source_ref,source_sha256,boundary
C061,V08,CONTROLLED_CONSTRUCT,P4,RIR,RIR,confirmed_prefix_v1,prefix_session_cohort,8,4,0,0,0,0,,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C062,V09,CONTROLLED_CONSTRUCT,P4,RIR,RIR,confirmed_prefix_v1,prefix_session_cohort,8,4,0,0,0,0,,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C063,V10,CONTROLLED_CONSTRUCT,P4,RIR,RIR,confirmed_prefix_v1,prefix_session_cohort,8,4,0,0,0,0,,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C064,V11,CONTROLLED_CONSTRUCT,P4,RIR,RIR,confirmed_prefix_v1,prefix_session_cohort,8,4,0,0,0,0,,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C065,V12,CONTROLLED_CONSTRUCT,P4,RIR,RIR,confirmed_prefix_v1,prefix_session_cohort,8,4,0,0,0,0,,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C066,V00,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C067,V01,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,2,2,0,0.5,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C068,V02,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,0,0,0,0.0,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C069,V03,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,2,2,0,0.5,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C070,V04,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,2,2,0,0.5,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C071,V05,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C072,V06,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,0,0,0,0.0,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C073,V07,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C074,V08,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C075,V09,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C076,V10,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C077,V11,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C078,V12,CONTROLLED_CONSTRUCT,P4,RIR,RIR,legacy_v2,prefix_session_cohort,8,6,4,4,4,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C079,V00,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C080,V01,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,83,83,0,0.8383838383838383,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C081,V02,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,2,2,0,0.020202020202020204,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C082,V03,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C083,V04,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C084,V05,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C085,V06,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,16,16,0,0.16161616161616163,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C086,V07,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C087,V08,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C088,V09,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C089,V10,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C090,V11,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C091,V12,CONTROLLED_CONSTRUCT,P4,UEA,UEA,actual_receipt_and_authorization,effect_request,99,99,99,99,99,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C092,V00,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C093,V01,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,22,22,0,0.6111111111111112,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C094,V02,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,4,4,0,0.1111111111111111,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C095,V03,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C096,V04,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C097,V05,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C098,V06,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,4,4,0,0.1111111111111111,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C099,V07,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C100,V08,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C101,V09,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C102,V10,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C103,V11,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C104,V12,CONTROLLED_CONSTRUCT,P4,UEA_count,UEA_count,actual_receipt_and_authorization,run,36,36,36,36,36,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C105,V00,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C106,V01,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C107,V02,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C108,V03,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C109,V04,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C110,V05,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V05.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,963b5b54d8ea4faa10e675ad99216584d816cbf655a855467d640bf45de8e7be,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C111,V06,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,0,0,0,0.0,,论文材料/P4_测量证据消融/p4-20260917-123623/results/V06.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4b8d66ce68101936e140020fd4e19da6a94e35c50bc5ad020036f9539181b72a,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C112,V07,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V07.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,4665fe689f269e8143220466dc91d528956a94203be8366b38106bf2fa9be699,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C113,V08,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V08.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,e6b8c8612cd268e4084e46f01112db76347b849c01a9708bf8089f0db3f8ed29,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C114,V09,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V09.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,743996ac18bd6db1a7533177e92517fd6384da9ff03e4563f6c3a0a635698da7,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C115,V10,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V10.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,5e5a314a17aa0d05fb98e52b7f0c6caa3577cc2831b7fc5c28d76c2f42824d28,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C116,V11,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V11.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C117,V12,CONTROLLED_CONSTRUCT,P4,TaskSuccess,TaskSuccess,mechanical_public_obligations,run,36,36,9,9,9,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V12.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,7330c210bfc2d1ad8280787622be8952b57fe798e3758229a4666860fadc32f8,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C118,V00,CONTROLLED_CONSTRUCT,P4,E_STS,STS_target_contract,U_and_not_verified_contract_violation,run,36,36,22,22,22,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V00.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,801bc04a12776cbb30747d2c4a1c21c8ec40d58c67f45c93cfcfcfc373276d2b,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C119,V01,CONTROLLED_CONSTRUCT,P4,E_STS,STS_target_contract,U_and_not_verified_contract_violation,run,36,36,22,7,7,0,0.3181818181818182,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V01.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,504e2ad6ed410b7111a1c0b07ea0ffbec9d049d9bb65262c68cbee2f617234cd,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C120,V02,CONTROLLED_CONSTRUCT,P4,E_STS,STS_target_contract,U_and_not_verified_contract_violation,run,36,36,22,22,22,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V02.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,27eb577b4be4977866439af38b263d5c624bf6f0dd6dbe2a22705be37934c827,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C121,V03,CONTROLLED_CONSTRUCT,P4,E_STS,STS_target_contract,U_and_not_verified_contract_violation,run,36,36,22,22,22,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V03.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,2a824bdc2c922f3a00ea5f90bf506cf824006d7d380d103c40e114b1e0186a6d,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
C122,V04,CONTROLLED_CONSTRUCT,P4,E_STS,STS_target_contract,U_and_not_verified_contract_violation,run,36,36,22,22,22,0,1.0,1.0,论文材料/P4_测量证据消融/p4-20260917-123623/results/V04.jsonl;论文材料/P4_测量证据消融/p4-20260917-123623/GOLD_PROVENANCE.jsonl,ec13b969b5d030c87f4a203bc1b5beff4b6c36c3680519bdccc77a9a07348b44,"Finite controlled reference, correlated queries; no natural-language accuracy claim"
