phase,run_id,effect_id,value,oracle,match,matched_grants,grant_set_match,manifest_declared,manifest_match,receipt_present,manifest_provenance
f,run-3bc59d4ffd2ba27c116d5ba9,effect-214239fc99acc7f7,True,True,True,"[""run-3bc59d4ffd2ba27c116d5ba9-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-3bc59d4ffd2ba27c116d5ba9,effect-03498b3c143e648c,True,True,True,"[""run-3bc59d4ffd2ba27c116d5ba9-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-3bc59d4ffd2ba27c116d5ba9,effect-cf6870d7c8a48bec,True,True,True,"[""run-3bc59d4ffd2ba27c116d5ba9-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-3bc59d4ffd2ba27c116d5ba9,effect-21f828d9a759b245,True,True,True,"[""run-3bc59d4ffd2ba27c116d5ba9-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-3bc59d4ffd2ba27c116d5ba9,effect-d8e6a695ef44ce8c,True,True,True,"[""run-3bc59d4ffd2ba27c116d5ba9-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-37e830d0007c315ae019bab8,effect-a3bc20b1df29397b,True,True,True,"[""run-37e830d0007c315ae019bab8-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-37e830d0007c315ae019bab8,effect-75d7fca17fdb340e,True,True,True,"[""run-37e830d0007c315ae019bab8-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-37e830d0007c315ae019bab8,effect-2a717e9f0050445a,True,True,True,"[""run-37e830d0007c315ae019bab8-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-37e830d0007c315ae019bab8,effect-bcabffea01b8a432,True,True,True,"[""run-37e830d0007c315ae019bab8-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-37e830d0007c315ae019bab8,effect-262d714eedaa6d59,True,True,True,"[""run-37e830d0007c315ae019bab8-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-37e830d0007c315ae019bab8,effect-e4d208fe2968538e,True,True,True,"[""run-37e830d0007c315ae019bab8-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-9da5a92bec8abf8def277480,effect-3f69c44443ef2176,True,True,True,"[""run-9da5a92bec8abf8def277480-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-9da5a92bec8abf8def277480,effect-a76afb37515dce3a,True,True,True,"[""run-9da5a92bec8abf8def277480-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-9da5a92bec8abf8def277480,effect-92335b595d3152b5,True,True,True,"[""run-9da5a92bec8abf8def277480-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-9da5a92bec8abf8def277480,effect-f9d7b748eb6ac8e6,True,True,True,"[""run-9da5a92bec8abf8def277480-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-9da5a92bec8abf8def277480,effect-b978bcb8faf41364,True,True,True,"[""run-9da5a92bec8abf8def277480-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-9da5a92bec8abf8def277480,effect-5f0ccb36cb2e7354,True,True,True,"[""run-9da5a92bec8abf8def277480-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8a59f049f2afe2fe61bc118b,effect-adc1464252b1e2ce,True,True,True,"[""run-8a59f049f2afe2fe61bc118b-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8a59f049f2afe2fe61bc118b,effect-05a313fd0fa43a86,True,True,True,"[""run-8a59f049f2afe2fe61bc118b-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8a59f049f2afe2fe61bc118b,effect-378b12babbc76e81,True,True,True,"[""run-8a59f049f2afe2fe61bc118b-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8a59f049f2afe2fe61bc118b,effect-51e2c15d9028a103,True,True,True,"[""run-8a59f049f2afe2fe61bc118b-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8a59f049f2afe2fe61bc118b,effect-8b80cddb053a315f,True,True,True,"[""run-8a59f049f2afe2fe61bc118b-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8a59f049f2afe2fe61bc118b,effect-545fe0b120547a69,True,True,True,"[""run-8a59f049f2afe2fe61bc118b-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8595fd0a1ada1abe38d40301,effect-7580d092bfc5bac4,True,True,True,"[""run-8595fd0a1ada1abe38d40301-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8595fd0a1ada1abe38d40301,effect-aac58c4fe2f08ca9,True,True,True,"[""run-8595fd0a1ada1abe38d40301-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8595fd0a1ada1abe38d40301,effect-93452b02665c44f2,True,True,True,"[""run-8595fd0a1ada1abe38d40301-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8595fd0a1ada1abe38d40301,effect-5a28f788700f7812,True,True,True,"[""run-8595fd0a1ada1abe38d40301-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8595fd0a1ada1abe38d40301,effect-8986ecb7fa3b3efb,True,True,True,"[""run-8595fd0a1ada1abe38d40301-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8595fd0a1ada1abe38d40301,effect-89330cad8b1932ce,True,True,True,"[""run-8595fd0a1ada1abe38d40301-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-1f0f01ddf7fa5b46caa760f9,effect-a4db41c828a50cd1,True,True,True,"[""run-1f0f01ddf7fa5b46caa760f9-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-1f0f01ddf7fa5b46caa760f9,effect-6f1b898edec18d8c,True,True,True,"[""run-1f0f01ddf7fa5b46caa760f9-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-1f0f01ddf7fa5b46caa760f9,effect-82b7ce67eb0e91aa,True,True,True,"[""run-1f0f01ddf7fa5b46caa760f9-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-1f0f01ddf7fa5b46caa760f9,effect-5e134192739b4439,True,True,True,"[""run-1f0f01ddf7fa5b46caa760f9-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-1f0f01ddf7fa5b46caa760f9,effect-3b74110ebf73b146,True,True,True,"[""run-1f0f01ddf7fa5b46caa760f9-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-4c32d69fadb9d3a531a9c673,effect-5468b735ff0c8238,True,True,True,"[""run-4c32d69fadb9d3a531a9c673-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-4c32d69fadb9d3a531a9c673,effect-c91ea0ce0cf603b2,True,True,True,"[""run-4c32d69fadb9d3a531a9c673-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-4c32d69fadb9d3a531a9c673,effect-c6dc986ea0402c37,True,True,True,"[""run-4c32d69fadb9d3a531a9c673-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-4c32d69fadb9d3a531a9c673,effect-a484fe3ce7eba76c,True,True,True,"[""run-4c32d69fadb9d3a531a9c673-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-4c32d69fadb9d3a531a9c673,effect-b65e93b0020304d1,True,True,True,"[""run-4c32d69fadb9d3a531a9c673-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-4c32d69fadb9d3a531a9c673,effect-3d1f22bad048a281,True,True,True,"[""run-4c32d69fadb9d3a531a9c673-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8b684f21e136213f41881022,effect-0bb5e68174c21d64,True,True,True,"[""run-8b684f21e136213f41881022-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8b684f21e136213f41881022,effect-e73a3bde1adf952a,True,True,True,"[""run-8b684f21e136213f41881022-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8b684f21e136213f41881022,effect-308e1c5faf85fc2e,True,True,True,"[""run-8b684f21e136213f41881022-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8b684f21e136213f41881022,effect-0f8dedc1843bba9c,True,True,True,"[""run-8b684f21e136213f41881022-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8b684f21e136213f41881022,effect-c23262aa4c615866,True,True,True,"[""run-8b684f21e136213f41881022-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8b684f21e136213f41881022,effect-74cda9e2bc7268e8,True,True,True,"[""run-8b684f21e136213f41881022-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ab68f9db0f68759966282d53,effect-7cc8cb5ef6ed0fee,True,True,True,"[""run-ab68f9db0f68759966282d53-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ab68f9db0f68759966282d53,effect-47cd0cb7ade82657,True,True,True,"[""run-ab68f9db0f68759966282d53-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ab68f9db0f68759966282d53,effect-12abbae8683087eb,True,True,True,"[""run-ab68f9db0f68759966282d53-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ab68f9db0f68759966282d53,effect-a47049cfeb55a569,True,True,True,"[""run-ab68f9db0f68759966282d53-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ab68f9db0f68759966282d53,effect-5ff3655084090d29,True,True,True,"[""run-ab68f9db0f68759966282d53-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ab68f9db0f68759966282d53,effect-ba5a049cdd27b31d,True,True,True,"[""run-ab68f9db0f68759966282d53-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-eb1e436b30916da537738b39,effect-f7ee852fc52bed36,True,True,True,"[""run-eb1e436b30916da537738b39-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-eb1e436b30916da537738b39,effect-971298a438a97312,True,True,True,"[""run-eb1e436b30916da537738b39-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-eb1e436b30916da537738b39,effect-b4ad59c871aa4321,True,True,True,"[""run-eb1e436b30916da537738b39-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-eb1e436b30916da537738b39,effect-a3389edf428954a5,True,True,True,"[""run-eb1e436b30916da537738b39-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-eb1e436b30916da537738b39,effect-4293a129a11e7f0b,True,True,True,"[""run-eb1e436b30916da537738b39-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-eb1e436b30916da537738b39,effect-082e35db746e6ac7,True,True,True,"[""run-eb1e436b30916da537738b39-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-835db13e48cbf94ca321b8d7,effect-f91788a713df89be,True,True,True,"[""run-835db13e48cbf94ca321b8d7-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-835db13e48cbf94ca321b8d7,effect-61bb5446a62972b4,True,True,True,"[""run-835db13e48cbf94ca321b8d7-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-835db13e48cbf94ca321b8d7,effect-0f19a726b53e76ae,True,True,True,"[""run-835db13e48cbf94ca321b8d7-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-835db13e48cbf94ca321b8d7,effect-7a83d4202f5b17c1,True,True,True,"[""run-835db13e48cbf94ca321b8d7-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-835db13e48cbf94ca321b8d7,effect-4cc2305ccb8aa4b2,True,True,True,"[""run-835db13e48cbf94ca321b8d7-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-835db13e48cbf94ca321b8d7,effect-fec45821637c2f1a,True,True,True,"[""run-835db13e48cbf94ca321b8d7-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cbb405d8fef13e1a3259e477,effect-999a160d8529b351,True,True,True,"[""run-cbb405d8fef13e1a3259e477-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cbb405d8fef13e1a3259e477,effect-4e651245e1633160,True,True,True,"[""run-cbb405d8fef13e1a3259e477-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cbb405d8fef13e1a3259e477,effect-a9c077f5b603f63c,True,True,True,"[""run-cbb405d8fef13e1a3259e477-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cbb405d8fef13e1a3259e477,effect-61db016c6909acea,True,True,True,"[""run-cbb405d8fef13e1a3259e477-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cbb405d8fef13e1a3259e477,effect-2bcca9f26aff44df,True,True,True,"[""run-cbb405d8fef13e1a3259e477-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cbb405d8fef13e1a3259e477,effect-aa7090a65a3c321a,True,True,True,"[""run-cbb405d8fef13e1a3259e477-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-fc40776d54d7d35367cb40d5,effect-85feed64dd7eac30,True,True,True,"[""run-fc40776d54d7d35367cb40d5-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-fc40776d54d7d35367cb40d5,effect-2ca22ebae43e4178,True,True,True,"[""run-fc40776d54d7d35367cb40d5-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-fc40776d54d7d35367cb40d5,effect-10bddcb4a5003a98,True,True,True,"[""run-fc40776d54d7d35367cb40d5-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-fc40776d54d7d35367cb40d5,effect-81f0c003da746e70,True,True,True,"[""run-fc40776d54d7d35367cb40d5-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-fc40776d54d7d35367cb40d5,effect-1aaebe42342bf6b4,True,True,True,"[""run-fc40776d54d7d35367cb40d5-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-fc40776d54d7d35367cb40d5,effect-9334106b6566b40a,True,True,True,"[""run-fc40776d54d7d35367cb40d5-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ae12b2a8c4a7f5b795b130cc,effect-21306594f316bcef,True,True,True,"[""run-ae12b2a8c4a7f5b795b130cc-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ae12b2a8c4a7f5b795b130cc,effect-bd4c38576dfd9934,True,True,True,"[""run-ae12b2a8c4a7f5b795b130cc-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ae12b2a8c4a7f5b795b130cc,effect-96890fee30d3857c,True,True,True,"[""run-ae12b2a8c4a7f5b795b130cc-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ae12b2a8c4a7f5b795b130cc,effect-dbb96f75ce1e4057,True,True,True,"[""run-ae12b2a8c4a7f5b795b130cc-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ae12b2a8c4a7f5b795b130cc,effect-c17c2d20f7326659,True,True,True,"[""run-ae12b2a8c4a7f5b795b130cc-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-ae12b2a8c4a7f5b795b130cc,effect-31168a7718bb0f3e,True,True,True,"[""run-ae12b2a8c4a7f5b795b130cc-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-13617ade03c1402598f0db0a,effect-b63b45531bc97f92,True,True,True,"[""run-13617ade03c1402598f0db0a-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-13617ade03c1402598f0db0a,effect-906f291c17c8397c,True,True,True,"[""run-13617ade03c1402598f0db0a-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-13617ade03c1402598f0db0a,effect-ec9102e97a6a963f,True,True,True,"[""run-13617ade03c1402598f0db0a-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-13617ade03c1402598f0db0a,effect-f91f2f988ffbab7a,True,True,True,"[""run-13617ade03c1402598f0db0a-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-13617ade03c1402598f0db0a,effect-d5c5d8acc50dce6d,True,True,True,"[""run-13617ade03c1402598f0db0a-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-13617ade03c1402598f0db0a,effect-76eeecfeee605402,True,True,True,"[""run-13617ade03c1402598f0db0a-grant-memory-send""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-7d487b974dcf92c2b082893e,effect-feb8ec66922960d9,True,True,True,"[""run-7d487b974dcf92c2b082893e-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-7d487b974dcf92c2b082893e,effect-ef69e89d5a6bec14,True,True,True,"[""run-7d487b974dcf92c2b082893e-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-7d487b974dcf92c2b082893e,effect-ab6e68e006b493ab,True,True,True,"[""run-7d487b974dcf92c2b082893e-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-7d487b974dcf92c2b082893e,effect-b5c118f476e3e9fb,True,True,True,"[""run-7d487b974dcf92c2b082893e-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-7d487b974dcf92c2b082893e,effect-70e357d5b92f711e,True,True,True,"[""run-7d487b974dcf92c2b082893e-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-7d487b974dcf92c2b082893e,effect-cf736aa3085979ac,False,False,True,[],True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-b74f6ed26d02bd2cfef6385b,effect-3e7dfb4cdd5e10f9,True,True,True,"[""run-b74f6ed26d02bd2cfef6385b-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-b74f6ed26d02bd2cfef6385b,effect-646c71149dc48d71,True,True,True,"[""run-b74f6ed26d02bd2cfef6385b-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-b74f6ed26d02bd2cfef6385b,effect-2a0fbc0911d14dc6,True,True,True,"[""run-b74f6ed26d02bd2cfef6385b-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-b74f6ed26d02bd2cfef6385b,effect-3fa4239343c0bd4b,True,True,True,"[""run-b74f6ed26d02bd2cfef6385b-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-b74f6ed26d02bd2cfef6385b,effect-9b5cdbfaaae7503a,True,True,True,"[""run-b74f6ed26d02bd2cfef6385b-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-b74f6ed26d02bd2cfef6385b,effect-f06724b98dcf0a97,False,False,True,[],True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8dbd81c081763648de9a23d4,effect-20f0491d4a6faf85,True,True,True,"[""run-8dbd81c081763648de9a23d4-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8dbd81c081763648de9a23d4,effect-7018f7b4d23af697,True,True,True,"[""run-8dbd81c081763648de9a23d4-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8dbd81c081763648de9a23d4,effect-ef4ff3a5d7a0b7c8,True,True,True,"[""run-8dbd81c081763648de9a23d4-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8dbd81c081763648de9a23d4,effect-6f3b2a74f21103ce,True,True,True,"[""run-8dbd81c081763648de9a23d4-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8dbd81c081763648de9a23d4,effect-96ec5dba4bbbea7c,True,True,True,"[""run-8dbd81c081763648de9a23d4-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-8dbd81c081763648de9a23d4,effect-dc548088aa217684,False,False,True,[],True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e5c216163c46d147674e6302,effect-2712f4ea77367519,True,True,True,"[""run-e5c216163c46d147674e6302-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e5c216163c46d147674e6302,effect-66b3f280e67fcfa2,True,True,True,"[""run-e5c216163c46d147674e6302-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e5c216163c46d147674e6302,effect-5cd4e923bb087ee6,True,True,True,"[""run-e5c216163c46d147674e6302-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e5c216163c46d147674e6302,effect-4934072e0218e9e7,True,True,True,"[""run-e5c216163c46d147674e6302-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e5c216163c46d147674e6302,effect-0f1058a0d7c2a641,True,True,True,"[""run-e5c216163c46d147674e6302-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e5c216163c46d147674e6302,effect-2f5be42d715918a0,False,False,True,[],True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e6f521829b3ab4b768e8e3c7,effect-7383f40c46753225,True,True,True,"[""run-e6f521829b3ab4b768e8e3c7-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e6f521829b3ab4b768e8e3c7,effect-d3e0164495149b5e,True,True,True,"[""run-e6f521829b3ab4b768e8e3c7-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e6f521829b3ab4b768e8e3c7,effect-450acacffa3e116e,True,True,True,"[""run-e6f521829b3ab4b768e8e3c7-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e6f521829b3ab4b768e8e3c7,effect-f6034bf6cf53cf87,True,True,True,"[""run-e6f521829b3ab4b768e8e3c7-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e6f521829b3ab4b768e8e3c7,effect-4fc996462a6dd8b0,True,True,True,"[""run-e6f521829b3ab4b768e8e3c7-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-e6f521829b3ab4b768e8e3c7,effect-fb98aebfa523fa63,False,False,True,[],True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cece93d3f36143cebcfe834a,effect-6f53ce12e8d000ae,True,True,True,"[""run-cece93d3f36143cebcfe834a-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cece93d3f36143cebcfe834a,effect-28dd93a1732244d6,True,True,True,"[""run-cece93d3f36143cebcfe834a-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cece93d3f36143cebcfe834a,effect-45a2138d4173a4b6,True,True,True,"[""run-cece93d3f36143cebcfe834a-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cece93d3f36143cebcfe834a,effect-34d74d5f526e8737,True,True,True,"[""run-cece93d3f36143cebcfe834a-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cece93d3f36143cebcfe834a,effect-e30d5e9c9012a36f,True,True,True,"[""run-cece93d3f36143cebcfe834a-grant-memory-read""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-cece93d3f36143cebcfe834a,effect-00119eb598b630be,False,False,True,[],True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-5d52bc374431f2aec3f42748,effect-beb76e6f78e68d06,True,True,True,"[""run-5d52bc374431f2aec3f42748-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-5d52bc374431f2aec3f42748,effect-da43f1787603daf3,True,True,True,"[""run-5d52bc374431f2aec3f42748-grant-memory-file""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
f,run-5d52bc374431f2aec3f42748,effect-cfdaab7844a9537e,True,True,True,"[""run-5d52bc374431f2aec3f42748-grant-memory-write""]",True,True,True,True,current named manifest; separately hashed; historical exact manifest byte binding not independently recovered
